can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,,,215460,0,0,-1,1,0,3,-0.5,-0.5,0,Ian,0.0,550,False,,,49,215460.jpg,0.0,False,Poveda-Ocampo,0.0,False,,a,17,56,0,219,6,1474,6,0.0,0.0,Poveda,48.0,2024-07-24,2000-02-09,False,p215460,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,663,277,657,277,636,272,664,278,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,327,204,654,274,668,282,649,273,0.0,0.0,0.0
True,True,,,554197,0,0,-2,2,0,3,0.3,0.3,1,Chris,0.8,551,False,,,48,554197.jpg,1.0,False,Rigg,0.0,False,,a,17,56,4,1115,52,3729,22,0.2,0.8,Rigg,241.0,2022-12-31,2007-06-18,False,p554197,96,0,0,0,0,0,0,0,0,0,0,0,12,1.4,12.1,4.0,1.8,1,3,2,6,2,0.12,0.04,0.16,0.85,391,184,263,152,305,161,360,172,,,,,,,0.11,0.0,0.04,0.15,0.8,0.0,382,240,285,139,354,167,583,225,1.88,0.0,5.62
True,True,,,577669,0,0,0,0,0,3,1.5,1.5,2,Noah,2.0,552,False,,,50,577669.jpg,2.2,False,Sadiki,0.0,False,,a,17,56,13,2452,33,2998,30,0.4,2.6,Sadiki,50.0,2025-07-04,2004-12-17,False,p577669,523,0,0,3,4,0,0,0,2,0,0,0,59,45.8,61.0,10.0,11.8,15,12,8,35,6,0.05,0.30,0.35,5.85,181,74,75,56,250,137,159,83,,,,,,,0.01,0.0,0.05,0.06,1.01,0.69,300,186,170,73,224,104,575,218,1.03,0.52,6.02
True,True,,,549912,0,0,0,0,0,3,2.3,2.3,3,Chemsdine,2.8,553,False,,,50,549912.jpg,3.2,False,Talbi,0.3,False,,a,17,56,19,34893,76,31527,219,0.6,3.8,Talbi,145.0,2025-07-09,2005-05-09,False,p549912,465,0,1,4,2,0,0,0,0,0,0,0,51,37.8,74.2,33.0,14.5,7,17,5,29,6,0.62,0.28,0.90,5.15,215,93,56,43,132,81,118,65,,,,,,,0.12,0.0,0.05,0.17,1.0,0.39,296,183,107,44,135,57,329,110,1.16,0.77,5.61
True,True,,,477851,0,0,-1,1,0,3,-0.5,-0.5,0,Abdoullah,0.0,554,False,,,44,477851.jpg,0.0,False,Ba,0.2,False,,a,17,56,0,10713,91,17410,142,0.0,0.0,Ba,73.0,2022-08-31,2003-07-31,False,p477851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,543,196,528,198,497,187,545,197,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,552,305,529,190,552,206,356,120,0.0,0.0,0.0
True,False,0.0,0.0,171422,0,0,0,0,0,3,0.0,0.0,0,Alan,0.0,555,False,has joined Middlesbrough on loan for the rest of the season.,2025-09-02T13:31:41.354124Z,45,171422.jpg,0.0,False,Browne,0.1,False,,u,17,56,0,1291,0,7486,47,0.0,0.0,Browne,104.0,2024-07-11,1995-04-15,False,p171422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,584,220,572,222,544,211,586,221,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,403,244,572,215,593,230,572,215,0.0,0.0,0.0
True,False,0.0,0.0,458297,0,0,0,0,0,3,0.0,0.0,0,Pierre,0.0,556,False,Has joined AS Saint-Etienne permanently.,2025-08-14T14:03:00.702056Z,45,458297.jpg,0.0,False,Ekwah Elimby,0.0,False,,u,17,56,0,0,0,1467,8,0.0,0.0,Ekwah,73.0,2023-01-23,2002-01-15,False,p458297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,597,228,589,230,563,220,599,229,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,432,253,586,224,606,238,703,304,0.0,0.0,0.0
True,True,,,547410,0,0,-1,1,0,3,-0.5,-0.5,0,Harrison,0.0,557,False,,,44,547410.jpg,0.0,False,Jones,0.1,False,,a,17,56,0,2393,40,4034,34,0.0,0.0,H.Jones,241.0,2024-01-01,2004-12-25,False,p547410,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,563,208,549,210,519,199,565,209,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,579,318,550,203,572,218,552,203,0.0,0.0,0.0
True,True,,,493837,0,0,-1,1,0,3,-0.5,-0.5,0,Jay,0.0,558,False,,,44,493837.jpg,0.0,False,Matete,0.2,False,,a,17,56,0,12106,116,16857,122,0.0,0.0,Matete,241.0,2022-01-31,2001-02-11,False,p493837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,547,199,532,201,502,190,549,200,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,560,309,534,194,556,209,341,113,0.0,0.0,0.0
True,False,0.0,0.0,500696,0,0,-1,1,0,3,0.0,0.0,0,Nectarios,0.0,559,False,has joined Minnesota United permanently.,2025-09-22T21:19:57.157510Z,44,500696.jpg,0.0,False,Triantis,0.1,False,,u,17,56,0,2951,0,5250,96,0.0,0.0,Triantis,13.0,2023-07-01,2003-05-11,False,p500696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,552,202,537,204,507,193,554,203,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,565,312,539,197,561,212,549,201,0.0,0.0,0.0
True,True,,,437505,0,0,0,0,1,4,4.7,4.7,2,Wilson,5.2,560,False,,,55,437505.jpg,4.5,False,Isidor,2.6,False,,a,17,56,27,347815,7915,81196,2176,0.9,4.9,Isidor,73.0,2025-02-01,2000-08-27,False,p437505,315,3,0,2,3,0,0,0,0,0,0,6,101,107.4,2.3,118.0,22.7,4,5,4,13,3,1.19,0.03,1.22,4.35,50,7,337,36,15,8,51,11,,,,,3.0,,0.34,0.0,0.01,0.35,1.24,0.86,153,36,25,2,62,7,110,16,0.86,0.57,3.71
True,True,,,564406,0,0,0,0,0,4,0.3,0.3,0,Eliezer,0.8,561,False,,,55,564406.jpg,3.2,False,Mayenda Dossou,1.1,False,,a,17,56,13,243272,80,211452,1664,0.1,2.4,Mayenda,200.0,2023-07-28,2005-05-08,False,p564406,211,1,0,2,1,0,0,0,0,0,0,2,46,46.4,13.1,45.0,10.3,2,3,1,6,3,0.39,0.00,0.39,1.88,177,15,254,24,90,24,181,20,,,,,1.0,,0.17,0.0,0.0,0.17,0.8,0.43,168,41,293,26,137,14,175,27,1.28,0.85,2.56
True,True,,,611975,0,0,-1,1,0,4,-0.5,-0.5,0,Ahmed,0.0,562,False,,,44,611975.jpg,0.0,False,Abdullahi,0.4,False,,a,17,56,0,15979,186,36680,309,0.0,0.0,Abdullahi,157.0,2024-08-31,2004-06-19,False,p611975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,576,58,562,58,533,56,578,59,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,594,81,563,56,585,60,265,43,0.0,0.0,0.0
True,False,0.0,0.0,551153,0,0,-1,1,0,4,0.0,0.0,0,Luís Hemir,0.0,563,False,has joined Moreirense on loan for the rest of the season.,2025-09-22T21:17:57.534387Z,44,551153.jpg,0.0,False,Silva Semedo,0.1,False,,u,17,56,0,5979,0,13168,216,0.0,0.0,Luís Hemir,173.0,2023-07-01,2003-08-11,False,p551153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,564,53,550,53,521,51,566,54,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,582,76,551,51,573,55,402,59,0.0,0.0,0.0
True,False,0.0,0.0,440955,0,0,-1,1,0,4,0.0,0.0,0,Nazarii,0.0,564,False,has joined Arka on loan for the rest of the season.,2025-09-05T08:56:38.449926Z,44,440955.jpg,0.0,False,Rusyn,0.1,False,,u,17,56,0,3530,0,15086,97,0.0,0.0,Rusyn,225.0,2023-09-01,1998-10-25,False,p440955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,539,47,524,47,491,45,541,48,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,543,70,524,45,548,49,435,62,0.0,0.0,0.0
True,True,,,84450,0,0,0,0,1,3,4.7,4.7,8,Granit,5.2,668,False,,,50,84450.jpg,4.7,False,Xhaka,2.9,False,,a,17,56,28,162880,2392,156684,1282,1.0,5.6,Xhaka,207.0,2025-07-30,1992-09-27,False,p84450,530,0,3,3,4,0,0,0,2,0,0,0,119,119.6,108.0,14.0,24.1,34,27,12,73,6,0.12,0.60,0.72,6.33,36,14,23,20,228,128,44,29,1.0,,1.0,,,,0.02,0.0,0.1,0.12,1.07,0.68,244,150,22,9,56,21,104,37,1.02,0.51,12.4
True,True,,,498016,0,0,0,0,1,1,6.3,6.3,7,Robin,6.8,670,True,,,45,498016.jpg,6.0,False,Roefs,2.7,False,,a,17,56,36,310688,3374,88769,805,1.5,8.0,Roefs,152.0,2025-08-01,2003-01-17,False,p498016,530,0,0,3,4,0,1,0,1,0,19,4,132,131.0,0.0,0.0,13.0,7,56,0,0,6,0.00,0.01,0.01,6.33,25,3,601,73,576,68,143,3,,,,,,,0.0,3.23,0.0,0.0,1.07,0.68,450,29,5,1,17,2,108,14,1.02,0.51,0.0
True,True,100.0,100.0,105717,0,0,0,0,0,2,-0.3,-0.3,0,Arthur,0.2,678,False,,2025-08-11T13:51:46.232630Z,40,105717.jpg,0.5,False,Masuaku,0.6,False,,a,17,56,1,14787,73,27462,162,0.0,0.2,Masuaku,50.0,2025-08-10,1993-11-07,False,p105717,68,0,0,0,0,0,0,0,1,0,0,0,6,2.0,0.1,0.0,0.2,4,1,2,6,1,0.07,0.01,0.08,0.72,383,140,372,136,383,148,396,141,,,,,,,0.09,0.0,0.01,0.1,0.95,0.0,617,159,344,116,408,138,225,82,1.32,0.0,7.94
True,True,,,201895,0,0,0,0,1,2,6.7,6.7,12,Omar,7.2,683,False,,,40,201895.jpg,5.7,False,Alderete,2.5,False,,a,17,56,34,234833,4754,67977,583,1.8,8.5,Alderete,168.0,2025-08-12,1996-12-26,False,p201895,477,1,1,2,4,0,0,0,0,0,0,1,115,133.8,22.0,42.0,19.8,47,21,10,57,5,0.58,0.18,0.76,6.00,21,7,195,54,96,12,69,17,,,,,,,0.11,0.0,0.03,0.14,1.13,0.75,629,165,4,3,26,12,116,44,0.94,0.38,10.75
True,True,,,200834,0,0,0,0,1,2,5.5,5.5,6,Nordi,6.0,694,False,,,40,200834.jpg,6.0,False,Mukiele,1.5,False,,a,17,56,24,183864,3083,36895,455,1.5,6.0,Mukiele,73.0,2025-08-17,1997-11-01,False,p200834,350,0,0,2,2,0,0,0,0,0,0,2,90,86.8,42.1,18.0,14.7,40,8,11,51,4,0.14,0.23,0.37,4.77,83,38,113,27,204,50,113,36,,,,,,,0.04,0.0,0.06,0.1,1.23,0.51,628,164,9,4,16,7,150,58,1.03,0.51,13.11
True,True,,,247955,0,0,0,0,0,2,0.5,0.5,1,Lutsharel,1.0,724,False,,,45,247955.jpg,1.0,False,Geertruida,0.0,False,,a,17,56,3,1343,13,568,16,0.2,0.7,Geertruida,152.0,2025-09-01,2000-07-18,False,p247955,36,0,0,0,0,0,0,0,0,0,0,0,11,7.0,0.0,0.0,0.7,2,2,0,2,0,0.00,0.02,0.02,1.25,347,130,581,229,554,221,381,134,,,,,,,0.0,0.0,0.05,0.05,3.12,0.0,420,90,247,90,344,126,680,231,0.0,0.0,5.0
True,True,,,441264,0,0,0,0,0,4,-0.2,-0.2,0,Brian,0.3,730,False,,,55,441264.jpg,1.0,False,Brobbey,0.1,False,,a,17,56,1,9056,73,3836,110,0.1,0.2,Brobbey,152.0,2025-09-01,2002-02-01,False,p441264,21,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.1,0.0,0.1,1,1,0,2,0,0.00,0.00,0.00,0.93,398,44,380,44,718,75,404,45,,,,,,,0.0,0.0,0.0,0.0,3.99,0.0,154,37,340,36,385,40,556,72,0.0,0.0,8.57
True,True,,,110504,0,0,0,0,0,3,-0.2,-0.2,1,Bertrand,0.3,735,False,,,55,110504.jpg,1.0,False,Traoré,0.0,False,,a,17,56,1,974,34,455,21,0.1,0.2,Traoré,35.0,2025-09-01,1995-09-06,False,p110504,21,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1,1,0,2,0,0.05,0.00,0.05,0.62,716,312,716,314,711,313,717,313,,,,,,,0.21,0.0,0.0,0.21,2.66,0.0,136,87,339,167,384,188,688,296,0.0,0.0,8.57
True,True,,,184254,0,0,1,-1,0,1,3.5,3.0,0,Guglielmo,3.0,565,False,,,51,184254.jpg,6.0,False,Vicario,12.4,False,,a,18,6,30,1082211,4858,325440,3116,0.6,5.9,Vicario,106.0,2023-07-01,1996-10-07,False,p184254,450,0,0,3,3,0,0,0,0,0,19,5,137,150.0,0.1,0.0,15.0,5,50,0,0,5,0.00,0.01,0.01,6.00,9,1,376,6,687,81,112,1,,,,,,,0.0,3.8,0.0,0.0,1.2,0.6,235,6,92,7,18,3,33,5,1.0,0.6,0.0
True,True,,,214572,0,0,0,0,0,1,0.5,0.0,0,Brandon,0.0,566,False,,,40,214572.jpg,0.0,False,Austin,0.2,False,,a,18,6,0,2796,24,9313,50,0.0,0.0,Austin,241.0,2017-07-22,1999-01-08,False,p214572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,452,45,434,28,396,21,454,45,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,633,56,432,44,462,45,332,50,0.0,0.0,0.0
True,True,,,485055,0,0,-1,1,0,1,0.5,0.0,0,Antonín,0.0,567,False,,,39,485055.jpg,0.0,False,Kinský,1.5,False,,a,18,6,0,16018,2259,71842,477,0.0,0.0,Kinsky,57.0,2025-01-05,2003-03-13,False,p485055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,416,28,394,9,354,2,418,28,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,724,85,395,27,426,28,155,22,0.0,0.0,0.0
True,True,,,441164,0,0,1,-1,0,2,3.3,2.8,0,Pedro,2.8,568,False,,,56,441164.jpg,4.4,False,Porro Sauceda,23.3,False,,a,18,6,22,1016254,3860,877786,7978,0.5,3.9,Pedro Porro,200.0,2023-07-01,1999-09-13,False,p441164,428,0,0,3,3,0,0,0,1,0,0,0,100,97.4,140.3,19.0,25.8,24,19,10,34,5,0.11,0.84,0.95,5.97,71,32,9,1,202,49,33,5,1.0,,2.0,,,,0.02,0.0,0.18,0.2,1.26,0.63,129,13,111,43,66,31,16,6,1.05,0.63,7.15
True,True,,,221632,0,0,1,-1,1,2,4.5,4.0,0,Cristian,4.0,569,False,,,51,221632.jpg,5.8,False,Romero,7.4,False,,a,18,6,29,578974,4302,221464,1835,0.8,5.7,Romero,10.0,2022-08-30,1998-04-27,False,p221632,450,0,1,3,3,0,0,0,2,0,0,3,117,126.0,26.5,43.0,19.5,31,22,12,43,5,0.07,0.19,0.26,6.00,28,9,175,46,94,11,71,18,,,,,,,0.01,0.0,0.04,0.05,1.2,0.6,236,34,53,20,21,9,54,19,1.0,0.6,8.6
True,True,,,135720,0,0,-2,2,0,2,0.7,0.2,0,Kevin,0.2,570,False,,,43,135720.jpg,1.0,False,Danso,0.2,False,,a,18,6,2,8104,210,16030,99,0.0,0.5,Danso,14.0,2025-07-01,1998-09-19,False,p135720,11,0,0,0,0,0,0,0,0,0,0,0,7,6.2,0.8,0.0,0.7,2,0,0,2,0,0.00,0.00,0.00,0.00,351,132,355,128,466,194,379,133,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,601,155,348,119,332,118,393,145,0.0,0.0,16.36
True,True,75.0,75.0,115556,0,0,-1,1,0,2,0.4,0.0,0,Ben,0.0,571,False,Knee injury - 75% chance of playing,2025-09-24T06:00:06.226008Z,44,115556.jpg,0.0,False,Davies,0.1,False,,d,18,6,0,1842,3,6184,71,0.0,0.0,Davies,244.0,2014-07-23,1993-04-24,False,p115556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,526,216,511,215,477,202,528,216,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,516,120,509,208,535,213,496,183,0.0,0.0,0.0
True,True,0.0,0.0,493125,0,0,0,0,0,2,0.0,0.0,0,Radu,0.0,572,False,Knee injury - Unknown return date,2025-07-21T10:00:05.088977Z,45,493125.jpg,0.0,False,Drăgușin,0.0,False,,i,18,6,0,220,3,374,2,0.0,0.0,Dragusin,177.0,2024-01-11,2002-02-03,False,p493125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,605,231,598,231,573,223,607,231,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,445,97,594,226,614,228,720,242,0.0,0.0,0.0
True,True,,,232859,0,0,0,0,0,2,2.3,1.8,0,Djed,1.8,573,False,,,45,232859.jpg,3.8,False,Spence,2.3,False,,a,18,6,19,228802,472,117722,1232,0.4,4.2,Spence,241.0,2022-07-19,2000-08-09,False,p232859,341,0,0,3,1,0,0,0,2,0,0,0,68,41.8,31.8,26.0,9.9,11,14,3,14,4,0.18,0.12,0.30,4.68,197,79,153,37,160,37,193,67,,,,,,,0.05,0.0,0.03,0.08,1.24,0.26,416,87,185,71,95,41,122,47,1.06,0.79,3.7
True,True,100.0,100.0,487053,0,0,-1,1,0,2,1.3,0.8,0,Destiny,0.8,574,False,,2025-08-10T23:30:07.244451Z,44,487053.jpg,1.0,False,Udogie,0.5,False,,a,18,6,3,28601,323,58963,190,0.2,0.7,Udogie,106.0,2022-08-16,2002-11-28,False,p487053,128,0,0,0,2,0,0,0,0,0,0,0,16,21.4,29.2,28.0,7.9,3,11,3,6,1,0.02,0.15,0.17,1.35,283,111,160,39,151,31,231,78,,,,,,,0.01,0.0,0.11,0.12,0.95,1.41,554,146,279,97,339,123,234,85,0.7,0.0,4.22
True,True,,,491279,0,0,2,-2,1,2,4.5,4.0,0,Micky,4.0,575,False,,,47,491279.jpg,5.6,False,van de Ven,34.4,False,,a,18,6,28,1566356,9776,598592,3241,0.9,6.0,Van de Ven,152.0,2023-08-08,2001-04-19,False,p491279,439,1,0,3,3,0,0,0,1,0,0,2,108,106.8,17.1,39.0,16.3,22,18,5,27,5,0.68,0.03,0.71,6.00,51,21,231,72,111,19,103,34,,,,,,,0.14,0.0,0.01,0.15,1.23,0.62,385,67,47,19,30,16,7,1,1.03,0.62,5.54
True,False,0.0,0.0,548308,0,0,0,0,0,2,0.0,0.0,0,Ashley,0.0,576,False,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,40,548308.jpg,0.0,False,Phillips,0.0,False,,u,18,6,0,0,0,1574,12,0.0,0.0,Phillips,241.0,2023-08-05,2005-06-26,False,p548308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,497,196,480,194,444,179,499,196,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,690,202,479,187,507,194,669,226,0.0,0.0,0.0
True,True,50.0,50.0,553299,0,0,0,0,0,2,0.2,0.0,0,Takai,0.0,577,False,Foot injury - 50% chance of playing,2025-08-10T23:30:07.262578Z,40,553299.jpg,0.0,False,Kōta,0.1,False,,d,18,6,0,402,4,6167,24,0.0,0.0,Takai,108.0,2025-07-08,2004-09-04,False,p553299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,500,197,483,195,447,180,502,197,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,693,203,482,188,510,195,539,194,0.0,0.0,0.0
True,False,0.0,0.0,610799,0,0,-1,1,0,2,0.0,0.0,0,Luka,0.0,578,False,has joined Hamburger SV on loan for the rest of the season.,2025-09-02T13:17:42.706711Z,39,610799.jpg,0.0,False,Vušković,0.5,False,,u,18,6,0,7334,0,68282,403,0.0,0.0,Vuskovic,97.0,2025-06-01,2007-02-24,False,p610799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,431,168,410,164,370,145,433,168,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,740,244,411,157,441,166,237,87,0.0,0.0,0.0
True,False,0.0,0.0,85971,0,0,0,0,0,3,0.0,0.0,0,Son,0.0,579,False,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,85,85971.jpg,0.0,False,Heung-min,0.1,False,,u,18,6,0,0,0,23879,30,0.0,0.0,Son,114.0,2015-08-28,1992-07-08,False,p85971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,741,328,741,328,741,328,741,328,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10,5,740,328,740,328,413,136,0.0,0.0,0.0
True,True,,,242898,0,0,0,0,0,3,1.3,0.8,0,Brennan,0.8,580,False,,,70,242898.jpg,4.0,False,Johnson,5.9,False,,a,18,6,20,1063566,979,827309,6410,0.1,2.9,Johnson,244.0,2023-09-01,2001-05-23,False,p242898,237,2,0,2,1,0,0,0,1,0,0,2,67,87.0,44.8,50.0,18.3,4,6,5,15,3,0.90,0.15,1.05,3.93,82,25,107,75,79,47,82,46,,,,,,,0.34,0.0,0.06,0.4,1.49,0.38,35,21,306,150,93,36,63,17,1.14,0.76,5.7
True,True,0.0,0.0,172780,0,0,-1,1,0,3,0.0,0.0,0,James,0.0,581,False,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052Z,69,172780.jpg,0.0,False,Maddison,0.1,False,,i,18,6,0,562,2,20668,33,0.0,0.0,Maddison,241.0,2023-06-28,1996-11-23,False,p172780,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,736,325,736,325,736,325,736,325,4.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,43,27,732,324,735,325,421,139,0.0,0.0,0.0
True,True,,,460842,0,0,2,-2,1,3,3.5,3.0,0,Mohammed,3.0,582,False,,,67,460842.jpg,5.0,False,Kudus,32.4,False,,a,18,6,25,2004583,10076,1157244,8070,0.4,3.7,Kudus,81.0,2025-07-10,2000-08-02,False,p460842,439,0,4,3,3,0,0,0,1,0,0,1,80,106.8,178.9,77.0,36.2,0,19,10,29,5,0.64,1.02,1.66,6.00,52,17,3,3,41,24,10,7,2.0,,,,,,0.13,0.0,0.21,0.34,1.23,0.62,50,33,99,42,49,16,8,4,1.03,0.62,5.95
True,True,0.0,0.0,445044,0,0,-1,1,0,3,0.0,0.0,0,Dejan,0.0,583,False,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,64,445044.jpg,0.0,False,Kulusevski,0.0,False,,i,18,6,0,306,6,1281,7,0.0,0.0,Kulusevski,206.0,2023-07-01,2000-04-25,False,p445044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,733,324,733,324,733,324,733,324,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,68,47,729,323,732,324,683,291,0.0,0.0,0.0
True,True,,,511499,0,0,-2,2,0,3,1.5,1.0,0,Mathys,1.0,584,False,,,63,511499.jpg,1.7,False,Tel,0.1,False,,a,18,6,5,5245,82,12199,62,0.2,0.8,Tel,73.0,2025-07-01,2005-04-27,False,p511499,97,0,0,1,0,0,0,0,0,0,0,0,9,5.4,3.4,9.0,1.8,0,3,3,6,1,0.07,0.00,0.07,0.60,358,169,327,174,261,142,363,175,5.0,,4.0,,4.0,,0.06,0.0,0.0,0.06,0.56,0.0,79,55,273,134,280,133,476,159,0.93,0.93,5.57
True,True,,,202993,0,0,-1,1,0,3,1.5,1.0,0,Rodrigo,1.0,585,False,,,54,202993.jpg,2.0,False,Bentancur,0.1,False,,a,18,6,8,5958,59,12597,83,0.2,1.5,Bentancur,230.0,2022-01-31,1997-06-25,False,p202993,259,0,0,1,3,0,0,0,0,0,0,0,52,34.2,45.3,10.0,9.0,5,21,5,31,3,0.00,0.33,0.33,4.08,226,100,102,70,251,138,204,104,,,,,,,0.0,0.0,0.11,0.11,1.42,1.04,179,112,266,129,243,113,414,137,1.04,0.35,10.77
True,True,,,570526,0,0,-1,1,1,3,4.5,4.0,0,Lucas,4.0,586,False,,,54,570526.jpg,4.0,False,Bergvall,0.7,False,,a,18,6,20,82106,1117,23681,382,0.7,3.7,Bergvall,206.0,2024-07-01,2006-02-02,False,p570526,286,1,1,2,2,0,0,0,0,0,0,0,69,86.4,34.2,81.0,20.2,6,13,8,27,3,0.30,0.14,0.44,3.16,86,26,140,93,36,20,66,39,,,,,,,0.09,0.0,0.04,0.13,0.99,0.63,202,126,54,22,87,32,205,69,0.94,0.63,8.5
True,True,0.0,0.0,227127,0,0,-3,3,0,3,0.0,0.0,0,Yves,0.0,587,False,Knock - Unknown return date,2025-08-22T13:47:04.343594Z,52,227127.jpg,0.0,False,Bissouma,0.0,False,,i,18,6,0,871,8,12152,28,0.0,0.0,Bissouma,132.0,2022-06-17,1996-08-30,False,p227127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,701,303,702,305,688,301,702,304,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,231,145,692,299,704,306,576,219,0.0,0.0,0.0
